year,id,age,sex,race,degree,educ,region,marital,childs,wrkstat,hrs1,income_2000dollars,class,party,political_views,pres16,gunlaw,cappun,cannabis_legal,happy,health,life,trust,fear,satfin,mental_health_bad_days,tv_hours,socbar,relig,attend,god,postlife,bible,read_horoscope,astrology_is_scientific,evolved,bigbang,earthsun,radioact,lasers,electron,viruses,condrift,hotcore,expdesgn,odds1,odds2,science_score,science_answered
2018,2061,30,female,white,high school,14,west,never married,3,keeping house,,,lower class,"independent, close to democrat","moderate, middle of the road",,favor,favor,should be legal,pretty happy,poor,exciting,most people can be trusted,yes,more or less satisfied,,,,protestant,about once or twice a year,no doubts,no,inspired word,,,,,,,,,,,,,,,0,0
2018,2062,56,female,white,associate/junior college,14,west,separated,3,working full time,40,26287.5,working class,,"moderate, middle of the road",,,favor,don't know,pretty happy,,,can't be too careful,,not satisfied at all,0,3,never,,several times a year,believe with doubts,yes,inspired word,no,not at all scientific,,,sun around earth,true,false,false,false,true,true,500 get the drug; 500 don't,no,no,4,7
2018,2063,53,female,white,high school,12,west,never married,2,working full time,60,13143.75,working class,strong democrat,slightly conservative,,,oppose,,not too happy,good,exciting,,yes,more or less satisfied,5,1,never,catholic,about once or twice a year,believe with doubts,no,ancient book,yes,very scientific,,,earth around sun,true,true,true,false,true,false,500 get the drug; 500 don't,no,yes,4,7
2018,2064,54,female,white,bachelor's,18,west,married,3,working part time,3,3154.5,working class,not very strong republican,conservative,trump,,favor,should not be legal,very happy,,,most people can be trusted,,more or less satisfied,0,1,about once a year,catholic,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2065,70,female,white,high school,14,west,widowed,0,retired,,,middle class,,"moderate, middle of the road",trump,,favor,should be legal,very happy,,,can't be too careful,,more or less satisfied,,5,never,protestant,never,no doubts,yes,ancient book,yes,very scientific,,,earth around sun,false,true,true,false,true,don't know,500 get the drug; 500 don't,no,yes,5,7
2018,2066,37,male,other,high school,12,west,never married,0,working part time,20,2453.5,working class,"independent, close to republican","moderate, middle of the road",,favor,favor,should be legal,very happy,excellent,exciting,can't be too careful,no,more or less satisfied,0,,,none,about once a month,higher power,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2067,59,male,other,less than high school,9,west,married,6,retired,,,middle class,"independent, close to republican","moderate, middle of the road",,,favor,should be legal,very happy,,,can't be too careful,,more or less satisfied,,4,never,protestant,nearly every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2068,51,female,white,high school,10,west,separated,2,working full time,40,14896.249999999998,working class,"independent, close to democrat",extremely conservative,,,favor,should not be legal,pretty happy,,,can't be too careful,,more or less satisfied,0,2,never,protestant,2-3 times a month,higher power,no,word of god,no,very scientific,true,,earth around sun,true,don't know,true,true,true,true,all 1000 get the drug,no,no,5,8
2018,2069,52,female,white,associate/junior college,14,west,married,2,working full time,40,38555,middle class,"independent, close to republican","moderate, middle of the road",,favor,oppose,should be legal,not too happy,good,routine,can't be too careful,yes,not satisfied at all,15,,,protestant,less than once a year,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2070,53,female,white,high school,15,west,divorced,3,keeping house,,,lower class,"independent, close to democrat",extremely conservative,trump,,favor,should be legal,not too happy,,,most people can be trusted,,not satisfied at all,,3,several times a year,protestant,about once a month,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2071,60,female,white,high school,11,west,divorced,3,retired,,,lower class,"independent, close to republican",slightly conservative,don't know,oppose,favor,should be legal,pretty happy,fair,exciting,can't be too careful,yes,more or less satisfied,,,,protestant,never,no doubts,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,2072,18,female,white,less than high school,11,west,never married,0,in school,,,working class,not very strong democrat,slightly liberal,,,favor,,pretty happy,,,can't be too careful,,more or less satisfied,,1,never,buddhism,never,higher power,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,false,false,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,2073,33,female,white,less than high school,9,west,married,3,keeping house,,,working class,"independent, close to democrat",extremely liberal,,favor,favor,,very happy,good,exciting,,no,more or less satisfied,,10,never,christian,about once a month,no doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,false,true,true,all 1000 get the drug,no,yes,7,7
2018,2074,22,male,white,high school,12,west,never married,0,working full time,50,13143.75,working class,"independent, close to republican",conservative,,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,0,10,once or twice a week,none,never,higher power,yes,ancient book,yes,not at all scientific,false,,earth around sun,true,false,false,false,true,false,500 get the drug; 500 don't,no,no,4,8
2018,2075,53,female,white,high school,12,west,divorced,6,working part time,32,7886.249999999999,working class,"independent, close to republican","moderate, middle of the road",clinton,favor,favor,,very happy,fair,exciting,,no,not satisfied at all,0,2,about once a year,catholic,about once or twice a year,believe with doubts,yes,inspired word,no,very scientific,,,earth around sun,false,false,false,false,true,true,all 1000 get the drug,no,yes,6,7
2018,2076,66,female,white,high school,12,west,widowed,2,retired,,22782.5,working class,not very strong democrat,slightly liberal,clinton,oppose,favor,should not be legal,very happy,good,routine,can't be too careful,yes,pretty well satisfied,,,,none,never,higher power,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2077,28,male,white,graduate,18,west,never married,0,working full time,48,38555,working class,"independent, close to democrat",slightly liberal,clinton,,oppose,should be legal,pretty happy,,,can't be too careful,,pretty well satisfied,3,3,once or twice a week,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2078,27,female,white,high school,12,west,married,2,working full time,35,,working class,"independent (neither, no response)","moderate, middle of the road",,oppose,don't know,,pretty happy,good,routine,,no,more or less satisfied,0,3,about once a year,none,less than once a year,"don't know, no way to find out",yes,inspired word,no,not at all scientific,true,true,earth around sun,false,don't know,don't know,false,true,true,500 get the drug; 500 don't,no,yes,7,9
2018,2079,89,male,white,high school,12,west,widowed,2,retired,,,middle class,"independent (neither, no response)",don't know,trump,favor,favor,should not be legal,pretty happy,don't know,don't know,most people can be trusted,don't know,don't know,,,,none,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2080,26,male,black,high school,12,west,married,2,working full time,89,16648.75,lower class,"independent, close to democrat",liberal,,,oppose,should be legal,very happy,,,can't be too careful,,more or less satisfied,1,4,several times a year,protestant,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2081,28,female,white,high school,14,west,married,0,working part time,13,7886.249999999999,working class,"independent (neither, no response)","moderate, middle of the road",trump,oppose,favor,,pretty happy,good,routine,,no,not satisfied at all,16,4,never,protestant,never,no doubts,yes,word of god,yes,not at all scientific,false,false,earth around sun,false,true,true,true,true,true,500 get the drug; 500 don't,no,yes,5,9
2018,2082,66,female,white,associate/junior college,14,west,married,2,working part time,21,9638.75,middle class,strong republican,conservative,trump,,favor,should be legal,pretty happy,,,most people can be trusted,,pretty well satisfied,5,2,about once a year,catholic,about once or twice a year,believe with doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,false,true,true,true,500 get the drug; 500 don't,no,yes,5,7
2018,2083,59,male,white,high school,14,west,married,2,working full time,40,14896.249999999998,middle class,other party,conservative,trump,favor,favor,,very happy,good,exciting,,no,pretty well satisfied,2,1,never,protestant,every week,no doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,don't know,don't know,true,true,500 get the drug; 500 don't,don't know,don't know,5,7
2018,2084,80,male,white,bachelor's,16,west,married,4,retired,,,middle class,strong republican,conservative,trump,,favor,should be legal,very happy,,,can't be too careful,,pretty well satisfied,,3,never,catholic,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2085,75,female,white,high school,12,west,married,3,working full time,38,,middle class,not very strong republican,conservative,trump,oppose,favor,,pretty happy,good,routine,,yes,pretty well satisfied,0,1,never,protestant,several times a year,no doubts,yes,inspired word,yes,not at all scientific,false,,sun around earth,false,don't know,true,false,true,true,500 get the drug; 500 don't,no,yes,5,8
2018,2086,73,female,white,high school,12,south,married,2,retired,,,working class,not very strong republican,"moderate, middle of the road",,,favor,should be legal,pretty happy,,,can't be too careful,,pretty well satisfied,,3,never,protestant,several times a year,believe with doubts,don't know,inspired word,yes,not at all scientific,false,,don't know,false,don't know,don't know,false,true,true,500 get the drug; 500 don't,no,yes,4,8
2018,2087,64,male,white,high school,12,south,married,5,working full time,40,26287.5,working class,not very strong republican,"moderate, middle of the road",other candidate,,favor,should not be legal,pretty happy,,,can't be too careful,,pretty well satisfied,0,1,never,protestant,nearly every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2088,36,male,other,associate/junior college,14,south,married,3,"with a job, but not at work because of temporary illness, vacation, strike",,47317.5,working class,strong republican,conservative,trump,favor,favor,should be legal,pretty happy,good,exciting,can't be too careful,no,pretty well satisfied,4,,,protestant,2-3 times a month,higher power,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2089,65,male,white,less than high school,8,south,married,0,retired,,,don't know,"independent, close to republican",conservative,trump,oppose,,,pretty happy,good,routine,,no,pretty well satisfied,,8,never,protestant,several times a week,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,true,don't know,don't know,don't know,don't know,true,all 1000 get the drug,no,no,2,7
2018,2090,82,male,white,high school,12,south,widowed,3,retired,,,lower class,strong republican,liberal,trump,,favor,should not be legal,pretty happy,,,can't be too careful,,pretty well satisfied,,5,never,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2091,29,female,white,high school,13,south,never married,1,"unemployed, laid off, looking for work",,6309,lower class,"independent, close to republican","moderate, middle of the road",,oppose,favor,should be legal,pretty happy,fair,routine,can't be too careful,no,not satisfied at all,,,,catholic,about once or twice a year,believe sometimes,no,inspired word,,,,,,,,,,,,,,,0,0
2018,2092,37,male,white,bachelor's,16,south,married,1,working full time,45,47317.5,middle class,strong democrat,slightly liberal,clinton,,favor,should be legal,pretty happy,,,most people can be trusted,,pretty well satisfied,5,2,about once a month,protestant,2-3 times a month,believe sometimes,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,2093,39,male,white,bachelor's,17,south,married,4,working full time,65,57832.5,middle class,not very strong republican,"moderate, middle of the road",other candidate,oppose,favor,,pretty happy,good,exciting,,no,more or less satisfied,10,1,about once a month,none,never,don't believe,no,ancient book,yes,not at all scientific,true,true,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,9,9
2018,2094,40,female,white,associate/junior college,14,south,married,2,working full time,40,47317.5,working class,strong republican,conservative,don't know,oppose,oppose,should be legal,very happy,excellent,exciting,most people can be trusted,yes,pretty well satisfied,,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2095,39,female,white,bachelor's,16,south,married,3,working part time,5,7886.249999999999,working class,not very strong democrat,"moderate, middle of the road",trump,,oppose,should be legal,not too happy,,,most people can be trusted,,more or less satisfied,,0,several times a year,catholic,every week,no doubts,yes,inspired word,yes,not at all scientific,,,sun around earth,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,6,7
2018,2096,63,female,white,high school,12,south,married,2,retired,,,working class,strong republican,conservative,trump,favor,favor,should be legal,pretty happy,fair,routine,can't be too careful,no,more or less satisfied,,,,protestant,never,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2097,39,female,white,high school,12,south,married,2,keeping house,,,working class,strong republican,slightly conservative,trump,don't know,favor,,pretty happy,good,routine,,yes,more or less satisfied,,1,never,protestant,every week,no doubts,yes,word of god,no,sort of scientific,false,false,earth around sun,true,true,true,true,don't know,true,500 get the drug; 500 don't,no,no,3,9
2018,2098,33,female,white,associate/junior college,14,south,never married,1,working full time,56,22782.5,working class,"independent, close to republican",slightly liberal,,oppose,favor,should be legal,pretty happy,excellent,routine,can't be too careful,no,more or less satisfied,,,,none,2-3 times a month,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2099,57,female,white,high school,13,south,divorced,4,working full time,60,22782.5,working class,not very strong republican,slightly conservative,clinton,favor,favor,,pretty happy,excellent,exciting,,no,pretty well satisfied,0,2,never,protestant,about once a month,no doubts,yes,word of god,no,very scientific,,,earth around sun,false,true,true,false,true,true,500 get the drug; 500 don't,yes,no,6,7
2018,2100,44,female,white,associate/junior college,16,south,widowed,2,working full time,40,47317.5,middle class,"independent, close to democrat",slightly conservative,,favor,favor,should be legal,pretty happy,excellent,exciting,can't be too careful,no,pretty well satisfied,0,,,protestant,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2101,43,female,white,associate/junior college,17,south,married,2,working full time,45,,middle class,not very strong republican,"moderate, middle of the road",,oppose,favor,,very happy,good,routine,,no,more or less satisfied,,4,about once a year,protestant,about once a month,no doubts,yes,word of god,no,not at all scientific,true,false,earth around sun,true,false,false,true,true,true,500 get the drug; 500 don't,yes,no,5,9
2018,2102,48,male,white,bachelor's,15,south,married,3,working full time,45,98140,middle class,"independent, close to republican",conservative,,favor,favor,should not be legal,very happy,excellent,exciting,depends,no,pretty well satisfied,,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2103,27,male,white,high school,12,south,never married,0,working full time,48,38555,working class,"independent (neither, no response)","moderate, middle of the road",other candidate,oppose,favor,should be legal,pretty happy,good,exciting,depends,no,more or less satisfied,3,,,none,never,higher power,don't know,ancient book,,,,,,,,,,,,,,,0,0
2018,2104,59,female,white,high school,12,south,widowed,6,retired,,,working class,not very strong democrat,slightly liberal,clinton,favor,oppose,should be legal,pretty happy,good,routine,can't be too careful,no,more or less satisfied,,,,none,never,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2105,46,male,other,high school,13,south,married,3,working full time,40,47317.5,middle class,"independent, close to democrat","moderate, middle of the road",trump,oppose,favor,,pretty happy,good,routine,,no,more or less satisfied,0,3,about once a month,protestant,never,believe with doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,7,7
2018,2106,51,male,white,associate/junior college,14,south,married,3,working full time,40,38555,working class,not very strong republican,slightly conservative,didn't vote for president,,favor,should not be legal,pretty happy,,,can't be too careful,,pretty well satisfied,,2,never,protestant,about once or twice a year,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2107,63,male,white,bachelor's,16,south,married,2,working full time,40,47317.5,middle class,strong republican,"moderate, middle of the road",trump,oppose,don't know,should not be legal,very happy,excellent,exciting,most people can be trusted,yes,pretty well satisfied,0,,,none,never,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2108,76,female,white,high school,12,south,widowed,2,retired,,,middle class,strong republican,conservative,,oppose,oppose,,very happy,good,routine,,no,pretty well satisfied,,4,never,protestant,every week,no doubts,yes,word of god,no,not at all scientific,,,don't know,false,true,false,false,true,true,500 get the drug; 500 don't,yes,no,4,7
2018,2109,56,female,white,bachelor's,16,south,married,2,working full time,40,176200.14942,middle class,not very strong republican,conservative,trump,favor,favor,should not be legal,very happy,excellent,routine,can't be too careful,no,pretty well satisfied,0,,,protestant,2-3 times a month,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2110,39,male,white,high school,13,south,married,4,working full time,30,22782.5,working class,not very strong republican,conservative,trump,oppose,favor,,very happy,excellent,exciting,,no,more or less satisfied,,3,never,protestant,every week,no doubts,yes,word of god,no,not at all scientific,false,false,sun around earth,true,don't know,true,true,true,true,500 get the drug; 500 don't,no,yes,3,9
2018,2111,34,female,white,associate/junior college,14,south,never married,3,working full time,45,9638.75,working class,"independent (neither, no response)","moderate, middle of the road",,oppose,favor,should be legal,pretty happy,fair,routine,can't be too careful,yes,not satisfied at all,0,,,none,never,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2112,36,female,white,high school,12,south,married,2,working full time,35,9638.75,lower class,"independent (neither, no response)","moderate, middle of the road",,favor,favor,,pretty happy,good,routine,,yes,more or less satisfied,0,0,never,protestant,about once or twice a year,believe with doubts,yes,word of god,no,not at all scientific,,,earth around sun,false,true,don't know,true,true,true,don't know,no,yes,4,7
2018,2113,51,female,white,high school,12,south,never married,0,keeping house,,,middle class,"independent (neither, no response)","moderate, middle of the road",,,favor,should be legal,not too happy,,,can't be too careful,,pretty well satisfied,,7,never,catholic,never,no doubts,yes,word of god,yes,not at all scientific,,,don't know,true,don't know,don't know,true,true,don't know,500 get the drug; 500 don't,yes,no,1,7
2018,2114,62,male,white,bachelor's,20,south,widowed,1,retired,,,middle class,"independent (neither, no response)",liberal,clinton,favor,oppose,should be legal,pretty happy,good,exciting,depends,no,more or less satisfied,,,,buddhism,never,"don't know, no way to find out",yes,ancient book,,,,,,,,,,,,,,,0,0
2018,2115,75,female,black,high school,14,south,widowed,1,keeping house,,,middle class,not very strong democrat,"moderate, middle of the road",clinton,oppose,oppose,,very happy,good,routine,,yes,pretty well satisfied,,2,never,protestant,several times a week,no doubts,yes,word of god,yes,sort of scientific,,,earth around sun,false,true,don't know,true,true,don't know,500 get the drug; 500 don't,yes,no,3,7
2018,2116,68,male,white,high school,12,south,divorced,1,retired,,,lower class,not very strong republican,liberal,trump,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,,4,never,protestant,several times a week,no doubts,no,word of god,,,,,,,,,,,,,,,0,0
2018,2117,79,female,white,high school,10,south,widowed,4,retired,,,middle class,"independent (neither, no response)","moderate, middle of the road",don't know,,favor,should not be legal,very happy,,,can't be too careful,,pretty well satisfied,,3,never,protestant,every week,no doubts,yes,word of god,yes,not at all scientific,,,sun around earth,false,true,don't know,true,false,false,500 get the drug; 500 don't,no,yes,1,7
2018,2118,66,female,white,high school,14,south,divorced,2,retired,,,middle class,not very strong republican,conservative,clinton,,oppose,should not be legal,pretty happy,,,depends,,pretty well satisfied,,3,never,protestant,2-3 times a month,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2119,20,female,white,less than high school,10,south,married,1,keeping house,,,working class,"independent (neither, no response)","moderate, middle of the road",,oppose,favor,should be legal,not too happy,good,routine,can't be too careful,yes,pretty well satisfied,,,,protestant,2-3 times a month,higher power,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2120,74,female,white,high school,12,south,married,3,retired,,,middle class,"independent, close to republican",slightly conservative,trump,,favor,should not be legal,very happy,,,can't be too careful,,pretty well satisfied,,6,never,protestant,every week,no doubts,yes,word of god,no,not at all scientific,,,sun around earth,false,don't know,false,true,false,true,500 get the drug; 500 don't,no,yes,2,7
2018,2121,48,female,black,high school,14,south,separated,4,"with a job, but not at work because of temporary illness, vacation, strike",,19277.5,working class,not very strong democrat,"moderate, middle of the road",clinton,,favor,should be legal,not too happy,,,can't be too careful,,not satisfied at all,30,2,about once a year,protestant,every week,no doubts,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,2122,52,female,white,high school,13,south,married,2,working full time,40,,working class,not very strong republican,"moderate, middle of the road",trump,oppose,favor,should be legal,pretty happy,good,exciting,can't be too careful,no,more or less satisfied,2,,,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2123,87,male,white,high school,14,south,widowed,4,retired,,,middle class,not very strong republican,conservative,trump,oppose,favor,should not be legal,pretty happy,good,routine,most people can be trusted,no,pretty well satisfied,,,,protestant,nearly every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2124,39,male,white,associate/junior college,14,south,married,3,working full time,40,19277.5,working class,"independent (neither, no response)",slightly conservative,,favor,oppose,should be legal,very happy,fair,routine,can't be too careful,no,more or less satisfied,0,,,protestant,several times a week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2125,35,female,black,high school,14,south,married,3,working full time,,,working class,"independent, close to democrat","moderate, middle of the road",clinton,,oppose,should be legal,pretty happy,,,can't be too careful,,not satisfied at all,,1,never,protestant,several times a week,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,don't know,true,true,true,don't know,true,500 get the drug; 500 don't,yes,no,3,7
2018,2126,30,female,white,high school,14,south,never married,0,working full time,40,,working class,not very strong republican,slightly conservative,trump,favor,oppose,should be legal,pretty happy,fair,exciting,can't be too careful,yes,more or less satisfied,0,,,protestant,2-3 times a month,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2127,20,female,white,high school,13,south,never married,0,in school,,350.5,middle class,"independent, close to republican",slightly conservative,,oppose,favor,should be legal,pretty happy,good,exciting,can't be too careful,yes,pretty well satisfied,,,,protestant,every week,believe with doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2128,49,female,white,high school,12,south,married,0,working full time,40,31544.999999999996,middle class,not very strong republican,conservative,trump,,favor,should be legal,pretty happy,,,most people can be trusted,,more or less satisfied,3,5,about once a year,protestant,every week,no doubts,yes,inspired word,no,not at all scientific,true,,earth around sun,false,false,don't know,false,true,true,500 get the drug; 500 don't,no,yes,7,8
2018,2129,36,female,white,bachelor's,17,south,married,3,working full time,40,19277.5,working class,not very strong democrat,"moderate, middle of the road",clinton,favor,oppose,should not be legal,pretty happy,fair,exciting,can't be too careful,yes,not satisfied at all,0,,,catholic,every week,no doubts,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,2130,40,male,white,less than high school,7,south,married,2,working full time,60,31544.999999999996,working class,not very strong democrat,conservative,,,favor,should not be legal,very happy,,,can't be too careful,,more or less satisfied,0,1,about once a year,protestant,several times a week,no doubts,yes,word of god,no,not at all scientific,,,earth around sun,false,false,false,true,true,true,500 get the drug; 500 don't,no,yes,5,7
2018,2131,62,male,white,high school,12,south,married,2,retired,,70100,middle class,not very strong democrat,liberal,clinton,favor,favor,,pretty happy,fair,routine,,no,pretty well satisfied,,1,about once a month,catholic,several times a year,believe with doubts,yes,word of god,no,not at all scientific,,,earth around sun,true,false,true,false,true,true,all 1000 get the drug,no,yes,6,7
2018,2132,22,female,white,high school,12,south,never married,0,"unemployed, laid off, looking for work",,7886.249999999999,working class,strong republican,conservative,,,favor,should be legal,pretty happy,,,can't be too careful,,not satisfied at all,,4,never,none,never,higher power,yes,ancient book,,,,,,,,,,,,,,,0,0
2018,2133,38,female,white,graduate,20,south,married,2,working full time,50,31544.999999999996,working class,strong democrat,liberal,clinton,favor,oppose,,very happy,good,routine,,no,more or less satisfied,15,1,several times a year,protestant,2-3 times a month,no doubts,yes,inspired word,no,not at all scientific,false,false,earth around sun,false,don't know,true,false,true,true,500 get the drug; 500 don't,no,yes,6,9
2018,2134,59,male,white,graduate,16,south,married,3,working full time,45,47317.5,middle class,"independent, close to republican",extremely conservative,trump,oppose,favor,should be legal,very happy,excellent,exciting,depends,no,more or less satisfied,0,,,protestant,every week,no doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2135,25,female,white,high school,15,south,married,0,working full time,30,14896.249999999998,working class,"independent, close to democrat","moderate, middle of the road",,,favor,should be legal,very happy,,,can't be too careful,,more or less satisfied,1,1,several times a year,none,about once or twice a year,believe with doubts,no,inspired word,yes,sort of scientific,false,,sun around earth,don't know,true,false,true,true,true,500 get the drug; 500 don't,yes,no,2,8
2018,2136,55,female,white,high school,12,south,married,2,keeping house,,,lower class,not very strong democrat,liberal,,favor,favor,,pretty happy,poor,dull,,yes,more or less satisfied,,3,never,protestant,about once or twice a year,believe with doubts,yes,word of god,no,not at all scientific,,,earth around sun,false,false,don't know,false,true,true,all 1000 get the drug,no,yes,6,7
2018,2137,37,female,white,high school,12,south,married,3,working full time,35,22782.5,working class,not very strong republican,"moderate, middle of the road",trump,favor,favor,should not be legal,very happy,poor,routine,can't be too careful,no,more or less satisfied,0,,,protestant,about once or twice a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2138,72,female,white,graduate,16,south,married,2,working part time,6,6309,upper class,strong republican,extremely conservative,trump,,favor,should not be legal,very happy,,,can't be too careful,,pretty well satisfied,0,5,never,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2139,58,female,white,less than high school,9,south,married,5,working full time,40,,lower class,"independent (neither, no response)",liberal,,favor,favor,,very happy,excellent,exciting,,no,not satisfied at all,20,4,never,protestant,every week,no doubts,yes,word of god,no,sort of scientific,don't know,don't know,sun around earth,true,true,true,true,false,true,500 get the drug; 500 don't,no,no,2,9
2018,2140,65,female,white,high school,12,south,married,2,working part time,22,14896.249999999998,lower class,"independent, close to republican","moderate, middle of the road",,,favor,should not be legal,very happy,,,can't be too careful,,not satisfied at all,0,1,never,christian,never,no doubts,no,word of god,yes,very scientific,,,sun around earth,false,true,don't know,false,true,true,500 get the drug; 500 don't,no,no,4,7
2018,2141,46,female,white,high school,12,south,married,0,keeping house,,6309,working class,"independent, close to democrat",slightly conservative,,oppose,favor,should be legal,pretty happy,fair,routine,most people can be trusted,no,not satisfied at all,,,,protestant,never,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2142,50,female,white,high school,12,south,married,3,keeping house,,,working class,"independent (neither, no response)","moderate, middle of the road",,,favor,should be legal,pretty happy,,,can't be too careful,,more or less satisfied,,6,about once a year,none,never,believe sometimes,don't know,inspired word,,,,,,,,,,,,,,,0,0
2018,2143,85,male,white,high school,12,south,married,0,retired,,,middle class,not very strong republican,"moderate, middle of the road",trump,favor,favor,should not be legal,pretty happy,fair,exciting,depends,no,more or less satisfied,,,,protestant,several times a year,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2144,73,male,white,bachelor's,16,south,married,1,retired,,,working class,"independent, close to republican",extremely liberal,trump,oppose,favor,,pretty happy,fair,routine,,no,more or less satisfied,,2,never,protestant,never,no doubts,yes,inspired word,no,not at all scientific,,,earth around sun,false,false,true,false,true,true,500 get the drug; 500 don't,no,yes,7,7
2018,2145,89,male,white,high school,12,south,widowed,2,working part time,60,84120,working class,other party,conservative,trump,oppose,favor,should not be legal,pretty happy,good,exciting,can't be too careful,no,pretty well satisfied,0,,,protestant,every week,no doubts,yes,word of god,,,,,,,,,,,,,,,0,0
2018,2146,69,male,white,high school,14,south,widowed,0,retired,,,working class,strong democrat,"moderate, middle of the road",clinton,oppose,favor,should be legal,pretty happy,fair,routine,can't be too careful,no,more or less satisfied,,,,protestant,never,don't believe,,inspired word,,,,,,,,,,,,,,,0,0
2018,2147,71,male,white,high school,12,south,divorced,3,retired,,,middle class,not very strong democrat,liberal,clinton,,favor,should be legal,very happy,,,can't be too careful,,pretty well satisfied,,6,about once a year,protestant,never,believe with doubts,yes,inspired word,,,,,,,,,,,,,,,0,0
2018,2148,66,female,white,high school,12,south,married,1,keeping house,,,middle class,strong republican,extremely conservative,trump,oppose,favor,,very happy,excellent,routine,,no,pretty well satisfied,,8,never,protestant,several times a week,no doubts,yes,word of god,no,not at all scientific,false,false,earth around sun,false,don't know,don't know,false,false,true,500 get the drug; 500 don't,no,yes,4,9
2018,2149,19,male,white,less than high school,11,south,never married,0,in school,,,working class,strong republican,extremely conservative,,,don't know,should not be legal,pretty happy,,,can't be too careful,,more or less satisfied,,1,never,protestant,several times a week,no doubts,yes,word of god,no,sort of scientific,,,earth around sun,false,false,false,true,false,true,500 get the drug; 500 don't,no,yes,4,7
2018,2150,56,male,white,less than high school,6,south,married,3,other,,,lower class,"independent, close to republican",don't know,,favor,favor,,pretty happy,poor,exciting,,no,not satisfied at all,,4,never,none,never,no doubts,yes,word of god,no,don't know,,,earth around sun,false,false,true,true,true,don't know,don't know,don't know,don't know,5,7
2018,2151,46,male,white,less than high school,8,south,divorced,5,"with a job, but not at work because of temporary illness, vacation, strike",,22782.5,working class,"independent (neither, no response)","moderate, middle of the road",trump,,favor,should not be legal,not too happy,,,can't be too careful,,not satisfied at all,20,3,about once a month,none,about once or twice a year,no doubts,no,inspired word,,,,,,,,,,,,,,,0,0
